Date,Open,High,Low,Close,Adj Close,Volume
2000-11-06,22.049999,22.500000,20.309999,20.490000,14.805494,2645400
2000-11-13,20.250000,21.490000,18.250000,19.420000,14.032347,2393900
2000-11-20,19.000000,19.299999,18.150000,19.250000,13.909513,2056300
2000-11-27,19.500000,21.000000,19.299999,20.350000,14.704337,1906200
2000-12-04,20.000000,24.740000,19.600000,24.700001,17.847527,3504000
2000-12-11,23.750000,24.250000,21.920000,22.750000,16.438511,1550800
2000-12-18,22.600000,24.250000,20.830000,23.950001,17.404617,2187200
2000-12-25,23.700001,27.799999,22.770000,26.450001,19.221390,3186600
2001-01-01,26.129999,26.129999,23.139999,25.549999,18.567345,3712600
2001-01-08,25.690001,26.400000,24.750000,25.809999,18.756290,1081500
2001-01-15,25.000000,28.879999,24.799999,28.000000,20.347778,6523900
2001-01-22,27.799999,29.219999,26.120001,26.549999,19.294058,8283900
2001-01-29,26.000000,26.700001,25.020000,25.799999,18.749025,13249500
2001-02-05,25.799999,30.250000,25.450001,30.000000,21.801195,11902600
2001-02-12,29.850000,30.240000,28.000000,28.610001,20.791071,6011500
2001-02-19,28.600000,29.580000,26.950001,27.740000,20.158836,3555900
2001-02-26,28.100000,28.610001,26.750000,27.250000,19.802748,5754500
2001-03-05,26.950001,27.950001,25.500000,25.549999,18.655220,3289700
2001-03-12,25.400000,25.400000,22.510000,22.700001,16.574305,8271300
2001-03-19,22.650000,22.750000,19.870001,21.180000,15.464481,5731500
2001-03-26,21.430000,23.110001,21.400000,23.049999,16.829849,3315200
2001-04-02,22.900000,23.090000,20.760000,21.400000,15.625115,3358600
2001-04-09,21.650000,22.450001,20.900000,21.500000,15.698128,2002100
2001-04-16,21.750000,22.389999,19.500000,20.549999,15.004492,7300000
2001-04-23,20.700001,21.000000,19.350000,19.799999,14.456878,5471400
2001-04-30,19.900000,21.530001,19.889999,21.040001,15.362260,4514100
2001-05-07,21.040001,21.430000,20.799999,21.150000,15.442575,1581500
2001-05-14,20.200001,21.500000,19.299999,21.200001,15.479089,13527300
2001-05-21,21.450001,22.450001,21.110001,21.350000,15.588610,3561000
2001-05-28,21.350000,21.750000,21.150000,21.260000,15.522895,3293300
2001-06-04,20.850000,21.600000,20.420000,20.940001,15.289249,3278500
2001-06-11,20.480000,20.570000,19.100000,19.400000,14.251970,3469400
2001-06-18,19.299999,21.090000,18.650000,20.850000,15.317194,6200900
2001-06-25,20.799999,22.190001,20.400000,22.110001,16.242836,4753300
2001-07-02,22.030001,22.100000,21.299999,21.389999,15.713903,2144600
2001-07-09,21.400000,21.500000,20.000000,20.240000,14.869061,4340800
2001-07-16,20.290001,20.850000,19.900000,20.000000,14.692757,4853000
2001-07-23,20.000000,24.100000,19.280001,23.250000,17.080322,12715600
2001-07-30,23.400000,24.350000,22.969999,24.150000,17.741497,5433200
2001-08-06,24.000000,24.049999,22.959999,23.330000,17.139095,2202100
2001-08-13,23.500000,23.700001,22.799999,23.290001,17.109711,2522100
2001-08-20,23.250000,24.500000,22.730000,24.490000,17.991278,3650800
2001-08-27,24.400000,24.879999,22.900000,23.340000,17.146441,4354800
2001-09-03,23.330000,24.040001,21.870001,21.950001,16.125298,5373800
2001-09-10,21.850000,21.850000,21.000000,21.309999,15.655129,2068800
2001-09-17,14.900000,14.910000,7.750000,8.670000,6.369310,28237600
2001-09-24,9.280000,10.800000,9.050000,10.730000,7.931046,19824600
2001-10-01,10.930000,11.200000,9.950000,10.480000,7.746258,12435800
2001-10-08,10.230000,10.600000,9.160000,10.050000,7.428425,12310600
2001-10-15,9.750000,9.750000,8.440000,9.010000,6.659712,9603400
2001-10-22,8.850000,9.400000,8.320000,9.110000,6.733628,8688500
2001-10-29,9.320000,11.650000,9.110000,11.410000,8.433662,13731200
2001-11-05,12.000000,12.980000,11.950000,12.830000,9.483252,7061000
2001-11-12,12.680000,15.800000,10.900000,14.800000,10.939371,15031400
2001-11-19,15.000000,17.600000,14.790000,15.350000,11.345903,14006200
2001-11-26,15.550000,15.850000,15.070000,15.510000,11.464166,6478600
2001-12-03,15.500000,16.799999,15.160000,16.370001,12.099833,2839900
2001-12-10,16.180000,16.760000,15.810000,16.330000,12.070267,3273000
2001-12-17,14.700000,15.370000,13.460000,14.850000,11.064033,8557600
2001-12-24,14.860000,16.639999,14.860000,16.610001,12.375323,1714200
2001-12-31,16.360001,18.379999,15.950000,18.280001,13.619563,4816300
2002-01-07,17.930000,18.100000,16.500000,17.219999,12.829802,7019400
2002-01-14,17.200001,17.740000,16.100000,17.080000,12.725499,5399300
2002-01-21,17.309999,18.090000,16.520000,18.020000,13.425845,5630200
2002-01-28,18.040001,19.510000,17.809999,18.180000,13.545053,11025500
2002-02-04,17.990000,17.990000,16.799999,17.250000,12.852159,4198100
2002-02-11,17.350000,18.440001,16.459999,16.510000,12.300816,4610700
2002-02-18,16.660000,16.900000,16.260000,16.799999,12.516887,2720400
2002-02-25,16.760000,19.000000,16.750000,18.889999,14.074051,2948200
2002-03-04,18.850000,22.059999,18.730000,22.059999,16.435865,7372500
2002-03-11,21.700001,23.500000,20.850000,23.000000,17.136213,8549900
2002-03-18,23.350000,23.950001,22.250000,22.330000,16.739433,6476100
2002-03-25,22.400000,22.950001,21.330000,22.549999,16.904348,2611400
2002-04-01,22.549999,22.549999,20.900000,21.000000,15.742414,3191400
2002-04-08,20.990000,22.750000,20.600000,22.030001,16.514545,3644800
2002-04-15,22.090000,22.700001,20.900000,22.400000,16.791912,2542200
2002-04-22,22.150000,23.139999,21.770000,22.900000,17.166731,3965000
2002-04-29,22.910000,24.379999,22.900000,23.260000,17.436596,3685200
2002-05-06,23.270000,23.690001,22.700001,23.299999,17.466585,3227700
2002-05-13,23.280001,24.200001,22.870001,23.969999,17.968842,2313800
2002-05-20,23.900000,24.299999,22.340000,22.860001,17.136740,4051800
2002-05-27,23.100000,23.230000,22.020000,22.510000,16.874367,2221000
2002-06-03,22.520000,22.980000,21.700001,22.020000,16.507046,3242300
2002-06-10,22.370001,22.719999,20.500000,20.510000,15.464403,3396200
2002-06-17,21.000000,22.450001,20.980000,21.360001,16.105293,2920800
2002-06-24,20.990000,21.129999,19.350000,19.500000,14.702868,3313600
2002-07-01,19.980000,20.500000,19.230000,20.500000,15.456863,2021700
2002-07-08,20.480000,20.590000,19.299999,19.530001,14.725489,2028100
2002-07-15,19.400000,19.950001,18.510000,18.950001,14.288169,2981800
2002-07-22,18.820000,19.180000,16.670000,18.420000,13.888556,5574600
2002-07-29,18.900000,20.549999,17.760000,17.850000,13.458776,3967800
2002-08-05,17.780001,18.830000,17.200001,18.490000,13.941331,2857900
2002-08-12,18.150000,19.190001,16.750000,19.030001,14.348493,5026800
2002-08-19,19.030001,19.900000,18.950001,19.250000,14.514367,3158000
2002-08-26,19.320000,19.850000,17.700001,17.700001,13.345682,2600000
2002-09-02,17.389999,17.750000,16.160000,16.680000,12.576607,4563100
2002-09-09,16.059999,16.850000,14.890000,15.060000,11.355136,5587400
2002-09-16,14.900000,15.870000,14.210000,15.150000,11.519049,5048300
2002-09-23,14.960000,16.799999,14.000000,16.299999,12.393433,8054200
2002-09-30,16.309999,16.650000,15.500000,15.870000,12.066494,4143800
2002-10-07,15.550000,18.450001,15.000000,18.400000,13.990132,8871200
2002-10-14,17.500000,19.000000,17.400000,18.969999,14.423523,5255600
2002-10-21,18.620001,20.200001,18.500000,19.280001,14.659225,6002500
2002-10-28,19.379999,19.520000,18.000000,18.469999,14.043357,3944100
2002-11-04,19.040001,20.860001,19.030001,20.200001,15.358736,5325400
2002-11-11,20.070000,21.200001,19.299999,20.799999,15.814939,5083900
2002-11-18,20.950001,22.299999,20.059999,22.000000,16.727333,5193000
2002-11-25,22.120001,22.440001,21.400000,21.680000,16.484030,2531600
2002-12-02,22.049999,22.299999,18.750000,19.030001,14.469147,8543100
2002-12-09,18.980000,19.590000,18.370001,19.290001,14.666835,4615400
2002-12-16,19.190001,19.500000,17.370001,17.719999,13.566124,5359600
2002-12-23,17.719999,17.750000,16.540001,16.610001,12.716331,2417800
2002-12-30,16.750000,17.860001,16.510000,17.820000,13.642676,3304500
2003-01-06,17.799999,18.209999,16.870001,17.500000,13.397697,6381500
2003-01-13,17.719999,17.850000,17.040001,17.250000,13.206301,3545100
2003-01-20,17.240000,17.299999,16.129999,16.170000,12.379466,3998800
2003-01-27,15.920000,16.370001,14.980000,15.970000,12.226354,9375900
2003-02-03,15.930000,15.930000,14.360000,14.440000,11.055012,5237700
2003-02-10,14.520000,14.560000,13.220000,13.670000,10.465517,6008000
2003-02-17,13.670000,14.120000,13.440000,13.960000,10.687532,4501100
2003-02-24,13.870000,13.870000,12.720000,13.550000,10.373643,4978300
2003-03-03,13.650000,14.100000,12.420000,13.090000,10.121153,5760100
2003-03-10,12.880000,14.180000,12.600000,14.000000,10.824762,6052100
2003-03-17,14.000000,17.000000,13.390000,16.650000,12.873740,7233800
2003-03-24,16.400000,16.400000,15.080000,15.310000,11.837651,4750400
2003-03-31,15.080000,16.209999,14.600000,16.000000,12.371156,6053200
2003-04-07,16.650000,16.980000,14.750000,15.470000,11.961363,5629400
2003-04-14,15.570000,16.250000,15.510000,16.250000,12.564456,3559100
2003-04-21,16.250000,17.309999,15.950000,16.350000,12.641779,6433400
2003-04-28,16.469999,19.030001,16.469999,19.030001,14.713949,6702600
2003-05-05,18.969999,19.400000,18.520000,19.120001,14.783540,4990000
2003-05-12,19.100000,20.620001,19.010000,20.580000,15.912403,3818400
2003-05-19,19.900000,20.090000,18.690001,19.389999,14.992296,4039600
2003-05-26,19.180000,21.150000,19.070000,20.760000,16.051579,4186100
2003-06-02,20.750000,22.700001,20.650000,22.010000,17.018078,4877300
2003-06-09,21.980000,21.980000,20.900000,21.330000,16.596231,3545800
2003-06-16,21.580000,23.240000,21.420000,23.180000,18.035654,6247200
2003-06-23,23.120001,23.420000,21.000000,22.830000,17.763336,6366400
2003-06-30,22.930000,23.530001,22.270000,23.450001,18.245739,2416700
2003-07-07,23.750000,25.430000,23.690001,25.240000,19.638479,4835100
2003-07-14,25.240000,26.180000,24.740000,25.400000,19.762972,5199300
2003-07-21,25.400000,26.930000,24.980000,26.850000,20.891171,5263100
2003-07-28,28.400000,29.730000,27.160000,28.750000,22.369511,12258300
2003-08-04,28.780001,28.799999,27.809999,27.980000,21.770395,4721300
2003-08-11,28.120001,30.350000,28.000000,30.020000,23.357645,4823600
2003-08-18,30.180000,30.309999,29.600000,29.900000,23.264282,4479600
2003-08-25,30.020000,31.299999,29.799999,31.150000,24.236872,4640400
2003-09-01,31.000000,32.099998,30.700001,31.160000,24.244659,5796900
2003-09-08,31.200001,31.400000,29.209999,30.350000,23.614416,5375900
2003-09-15,30.700001,32.680000,30.559999,32.290001,25.123873,6098100
2003-09-22,31.910000,32.000000,28.510000,28.530001,22.198328,7909100
2003-09-29,28.650000,29.980000,28.040001,29.510000,23.055059,8398600
2003-10-06,29.510000,31.490000,29.469999,31.120001,24.312897,7338900
2003-10-13,31.480000,31.780001,30.650000,31.090000,24.289459,9004400
2003-10-20,31.150000,31.760000,30.250000,30.360001,23.719133,4036500
2003-10-27,28.440001,31.559999,28.440001,29.709999,23.211309,8922300
2003-11-03,29.920000,30.340000,29.360001,29.980000,23.422260,4663300
2003-11-10,30.049999,30.080000,28.270000,28.910000,22.586300,6056300
2003-11-17,28.760000,28.860001,27.080000,28.600000,22.344112,5865600
2003-11-24,28.950001,30.420000,28.950001,30.270000,23.648819,3925700
2003-12-01,30.299999,31.059999,29.500000,29.820000,23.297251,5538800
2003-12-08,29.820000,33.389999,29.809999,33.250000,25.976982,9970500
2003-12-15,33.599998,34.700001,33.080002,34.169998,26.695738,8415800
2003-12-22,34.070000,34.970001,34.070000,34.880001,27.356606,1995900
2003-12-29,34.709999,35.099998,34.520000,34.990002,27.442871,3110000
2004-01-05,35.400002,37.730000,35.279999,37.169998,29.152657,6445000
2004-01-12,37.299999,39.750000,37.060001,39.310001,30.831083,8290500
2004-01-19,39.430000,40.750000,39.230000,40.389999,31.678125,5359600
2004-01-26,40.230000,42.990002,38.509998,42.369999,33.231056,14255700
2004-02-02,42.150002,42.730000,40.340000,41.049999,32.195755,6229400
2004-02-09,41.200001,42.080002,40.869999,41.560001,32.595776,5833400
2004-02-16,41.970001,42.779999,41.720001,42.000000,32.940861,4603400
2004-02-23,42.080002,45.000000,41.520000,44.250000,34.705544,9233100
2004-03-01,44.500000,46.919998,44.200001,45.820000,36.045185,5651300
2004-03-08,45.779999,45.889999,41.740002,42.200001,33.197433,6138100
2004-03-15,41.689999,41.700001,38.299999,40.610001,31.946625,10923700
2004-03-22,40.570000,42.200001,39.119999,42.049999,33.079433,8016300
2004-03-29,42.570000,45.980000,42.209999,45.799999,36.029453,8869400
2004-04-05,45.599998,45.950001,44.970001,45.279999,35.620380,5900500
2004-04-12,45.279999,45.990002,43.730000,45.169998,35.533852,5232900
2004-04-19,45.169998,45.709999,41.900002,44.169998,34.747189,8342400
2004-04-26,44.110001,44.110001,40.160000,40.529999,31.883701,8423700
2004-05-03,40.299999,43.130001,39.869999,40.799999,32.096107,9092300
2004-05-10,39.880001,40.290001,37.799999,39.279999,30.900360,8505600
2004-05-17,39.049999,39.750000,38.020000,39.480000,31.057707,5680300
2004-05-24,39.750000,40.549999,39.110001,39.119999,30.774496,4652700
2004-05-31,39.150002,39.320000,37.919998,39.099998,30.860691,5023800
2004-06-07,39.750000,42.110001,39.720001,41.310001,32.604992,5185700
2004-06-14,41.279999,43.650002,40.240002,43.250000,34.136185,7952400
2004-06-21,43.020000,45.279999,42.860001,45.279999,35.738422,6053300
2004-06-28,45.400002,45.490002,42.900002,42.900002,33.859943,5060500
2004-07-05,43.000000,43.500000,42.119999,42.369999,33.441628,3702000
2004-07-12,42.400002,43.750000,41.770000,43.020000,33.954651,3292100
2004-07-19,43.000000,43.099998,40.500000,40.669998,32.099854,5098500
2004-07-26,40.709999,44.500000,39.599998,42.750000,33.741547,10297500
2004-08-02,42.700001,42.980000,39.529999,40.029999,31.594723,6282300
2004-08-09,40.119999,40.790001,39.099998,39.700001,31.334251,5186900
2004-08-16,39.900002,41.380001,39.299999,39.299999,31.018551,5429000
2004-08-23,39.619999,41.049999,39.369999,40.650002,32.084084,4327500
2004-08-30,40.500000,42.200001,40.400002,41.930000,33.094345,3948200
2004-09-06,41.770000,42.400002,40.669998,42.150002,33.267998,4447500
2004-09-13,42.180000,44.950001,42.160000,44.580002,35.294579,7242900
2004-09-20,44.270000,44.599998,43.500000,44.299999,35.072891,4220800
2004-09-27,43.959999,44.689999,43.490002,44.340000,35.104572,3820800
2004-10-04,45.020000,47.389999,44.939999,46.740002,37.004677,8262900
2004-10-11,46.869999,48.470001,46.230000,48.320000,38.255592,6427100
2004-10-18,48.380001,48.700001,44.970001,46.810001,37.060078,9818000
2004-10-25,46.689999,47.310001,46.099998,46.599998,36.893837,4212100
2004-11-01,46.480000,48.970001,46.470001,48.450001,38.358521,6400300
2004-11-08,48.369999,49.500000,48.070000,49.500000,39.189804,4727400
2004-11-15,49.400002,49.400002,47.990002,48.099998,38.081413,3511000
2004-11-22,48.080002,49.610001,47.599998,49.520000,39.205639,2221400
2004-11-29,49.700001,51.000000,49.270000,50.700001,40.139870,6114700
2004-12-06,50.639999,51.500000,49.959999,50.500000,39.981514,3555600
2004-12-13,50.639999,52.650002,50.330002,52.529999,41.588699,5066100
2004-12-20,52.650002,54.200001,52.349998,53.900002,42.673347,3007000
2004-12-27,54.400002,55.470001,53.790001,54.439999,43.207188,2961000
2005-01-03,54.650002,55.230000,52.820000,53.060001,42.111931,4656300
2005-01-10,53.060001,53.980000,52.270000,53.860001,42.746864,4582800
2005-01-17,53.900002,55.000000,52.869999,52.869999,41.961136,7313900
2005-01-24,52.790001,53.070000,52.000000,52.400002,41.588100,3887000
2005-01-31,52.619999,53.169998,47.759998,48.270000,38.310272,15712100
2005-02-07,48.549999,49.250000,47.509998,48.759998,38.699169,7014600
2005-02-14,48.799999,49.500000,47.790001,47.950001,38.056286,5622200
2005-02-21,48.000000,48.049999,45.709999,47.790001,37.929317,8724800
2005-02-28,47.540001,47.599998,46.570000,46.570000,37.064049,7635400
2005-03-07,46.700001,47.290001,45.000000,45.650002,36.331848,9614500
2005-03-14,45.700001,48.650002,45.259998,48.099998,38.281754,10132300
2005-03-21,47.849998,48.000000,43.110001,43.169998,34.358078,12986700
2005-03-28,43.250000,44.900002,43.049999,44.270000,35.233532,10899300
2005-04-04,43.990002,45.180000,43.180000,44.250000,35.217621,7177600
2005-04-11,44.250000,44.509998,42.549999,42.599998,33.904423,7678300
2005-04-18,42.500000,43.650002,41.779999,42.610001,33.912384,12493300
2005-04-25,42.700001,42.869999,40.720001,42.020000,33.442802,8082200
2005-05-02,42.369999,43.590000,41.700001,42.580002,33.888493,4324500
2005-05-09,42.549999,43.230000,41.900002,42.880001,34.127266,4039100
2005-05-16,42.880001,45.619999,42.880001,45.070000,35.870251,7659200
2005-05-23,45.200001,45.619999,44.369999,44.860001,35.703106,9283700
2005-05-30,44.799999,46.869999,44.580002,46.439999,36.960594,7185700
2005-06-06,46.369999,47.130001,45.139999,45.439999,36.164715,8095700
2005-06-13,45.430000,48.099998,45.250000,47.680000,38.054096,8765900
2005-06-20,47.349998,48.299999,46.910000,47.200001,37.670994,6702600
2005-06-27,47.000000,49.000000,46.730000,48.720001,38.884136,6031900
2005-07-04,48.509998,49.320000,46.310001,48.980000,39.091648,6457800
2005-07-11,49.099998,49.470001,47.830002,48.369999,38.604797,4349500
2005-07-18,48.419998,49.290001,48.119999,48.410000,38.636726,3571000
2005-07-25,48.529999,48.799999,45.119999,45.450001,36.274311,8909500
2005-08-01,45.660000,46.480000,44.910000,45.730000,36.497768,6155200
2005-08-08,46.040001,46.340000,44.680000,44.910000,35.843319,7194600
2005-08-15,44.849998,44.900002,43.759998,44.610001,35.603886,7835000
2005-08-22,44.660000,45.490002,43.549999,43.689999,34.869621,4801800
2005-08-29,43.790001,44.040001,41.560001,41.910000,33.448975,9922000
2005-09-05,43.080002,43.080002,41.750000,41.880001,33.425037,8732500
2005-09-12,42.939999,43.529999,42.500000,42.650002,34.039570,15035100
2005-09-19,42.849998,43.520000,41.849998,42.759998,34.127365,9308300
2005-09-26,43.849998,44.689999,42.099998,43.200001,34.601688,8188300
2005-10-03,43.000000,44.020000,41.680000,41.799999,33.480324,7601600
2005-10-10,41.799999,41.820000,39.820000,40.980000,32.823547,9344300
2005-10-17,40.480000,40.480000,38.590000,39.630001,31.742226,11846700
2005-10-24,40.200001,41.500000,40.099998,40.950001,32.799522,9270800
2005-10-31,41.099998,43.060001,40.980000,43.020000,34.457508,8753000
2005-11-07,43.180000,44.790001,42.580002,44.770000,35.859200,5342900
2005-11-14,44.270000,45.310001,43.410000,45.310001,36.291721,5249900
2005-11-21,45.310001,46.330002,44.459999,45.750000,36.644138,3967400
2005-11-28,45.980000,47.099998,45.660000,47.060001,37.693409,5066000
2005-12-05,46.889999,47.130001,46.029999,47.020000,37.661369,4824400
2005-12-12,47.049999,47.349998,44.000000,44.110001,35.330566,7757800
2005-12-19,44.439999,45.290001,44.099998,44.970001,36.134373,4779600
2005-12-26,45.099998,45.439999,44.369999,45.060001,36.206680,1913600
2006-01-02,45.480000,45.480000,44.330002,45.099998,36.238827,5250300
2006-01-09,45.250000,45.939999,44.660000,45.750000,36.761112,4631100
2006-01-16,45.700001,45.709999,41.720001,41.860001,33.635422,8629700
2006-01-23,42.270000,42.750000,41.270000,41.299999,33.185459,5544400
2006-01-30,41.299999,44.410000,40.590000,44.299999,35.596016,11431800
2006-02-06,44.189999,44.700001,42.840000,44.340000,35.628136,7668600
2006-02-13,44.340000,46.770000,44.200001,45.900002,36.881649,9039800
2006-02-20,44.599998,45.369999,44.259998,44.500000,35.756721,7365700
2006-02-27,44.430000,44.900002,43.990002,44.689999,35.909382,7618500
2006-03-06,44.689999,44.759998,42.669998,43.090000,34.740856,6944300
2006-03-13,43.189999,44.070000,42.029999,42.450001,34.224850,7493500
2006-03-20,42.880001,42.980000,40.799999,41.779999,33.684666,11520600
2006-03-27,41.779999,42.750000,41.599998,42.020000,33.878174,7866700
2006-04-03,42.150002,42.840000,41.509998,42.040001,33.894295,4236100
2006-04-10,42.040001,42.139999,41.520000,42.139999,33.974922,4028100
2006-04-17,42.139999,43.860001,40.400002,42.770000,34.482861,13636100
2006-04-24,42.779999,42.869999,41.500000,41.790001,33.692745,4761700
2006-05-01,41.830002,43.049999,41.270000,42.869999,34.563480,4883700
2006-05-08,42.860001,43.290001,40.639999,40.849998,32.934883,5455100
2006-05-15,40.520000,40.799999,36.660000,37.139999,29.943731,14561700
2006-05-22,36.209999,36.810001,35.290001,35.290001,28.452183,6724000
2006-05-29,35.529999,39.020000,35.330002,38.980000,31.427200,9823300
2006-06-05,39.250000,39.549999,35.580002,36.759998,29.637358,12646500
2006-06-12,36.490002,38.000000,35.000000,37.650002,30.477402,13088100
2006-06-19,37.680000,38.590000,37.259998,37.799999,30.598843,7170800
2006-06-26,37.889999,38.610001,37.349998,38.250000,30.963097,3644000
2006-07-03,38.360001,38.799999,37.610001,37.900002,30.679789,1967500
2006-07-10,37.580002,37.849998,35.259998,35.790001,28.971762,7305400
2006-07-17,34.950001,36.200001,34.250000,34.400002,27.846558,9574900
2006-07-24,34.720001,36.209999,34.250000,34.570000,27.984169,10667100
2006-07-31,34.570000,34.930000,33.279999,34.830002,28.194639,8945700
2006-08-07,34.830002,35.029999,33.290001,33.520000,27.134203,6980400
2006-08-14,33.200001,34.700001,32.520000,34.320000,27.781801,9290700
2006-08-21,34.180000,34.270000,32.470001,32.599998,26.389473,5048100
2006-08-28,32.680000,37.430000,32.680000,36.970001,29.926960,13084500
2006-09-04,37.060001,37.369999,35.779999,36.330002,29.408876,5149800
2006-09-11,36.799999,38.000000,35.919998,37.680000,30.501696,10894000
2006-09-18,37.150002,39.220001,36.750000,38.500000,31.165487,8894700
2006-09-25,38.520000,39.279999,37.509998,38.810001,31.416435,5866200
2006-10-02,39.000000,40.139999,38.060001,39.650002,32.220631,5936100
2006-10-09,39.470001,40.200001,38.470001,40.160000,32.635078,5067200
2006-10-16,40.160000,41.669998,40.040001,40.849998,33.195797,6563500
2006-10-23,40.939999,41.490002,39.919998,40.369999,32.805733,6777400
2006-10-30,40.450001,41.630001,40.029999,41.000000,33.317684,8773200
2006-11-06,41.000000,41.799999,40.730000,41.759998,33.935272,6005500
2006-11-13,41.689999,43.889999,41.610001,43.599998,35.430519,7293900
2006-11-20,43.730000,43.970001,43.230000,43.570000,35.406139,2629600
2006-11-27,43.599998,43.630001,41.250000,41.549999,33.764622,6497600
2006-12-04,41.529999,41.849998,40.950001,41.029999,33.342056,4284300
2006-12-11,41.029999,41.080002,39.980000,40.200001,32.667580,5423100
2006-12-18,40.279999,41.500000,39.389999,41.160000,33.447712,6862500
2006-12-25,41.180000,41.959999,40.889999,41.380001,33.753204,2606700
2007-01-01,41.900002,43.860001,41.799999,43.369999,35.376434,4798400
2007-01-08,43.750000,45.009998,43.450001,44.750000,36.502087,8048700
2007-01-15,44.740002,44.980000,44.160000,44.369999,36.192127,4272200
2007-01-22,44.470001,44.740002,43.910000,44.580002,36.363426,4920800
2007-01-29,44.950001,46.360001,44.639999,45.840000,37.391182,7895500
2007-02-05,44.910000,45.099998,40.849998,41.020000,33.459579,12310300
2007-02-12,41.270000,41.450001,40.119999,40.509998,33.043568,5138300
2007-02-19,40.660000,41.240002,40.570000,41.189999,33.598232,3718200
2007-02-26,41.349998,41.869999,39.130001,39.950001,32.586796,9991600
2007-03-05,39.400002,40.990002,38.970001,40.770000,33.376148,5847400
2007-03-12,40.799999,41.990002,40.080002,41.779999,34.202972,9470200
2007-03-19,42.000000,43.860001,41.389999,43.619999,35.709274,7061400
2007-03-26,43.400002,43.400002,41.720001,42.160000,34.514046,6365000
2007-04-02,42.380001,43.070000,42.000000,42.540001,34.825142,3511500
2007-04-09,42.560001,42.889999,40.840000,41.180000,33.711784,7210600
2007-04-16,41.529999,42.450001,41.009998,41.009998,33.572601,6586600
2007-04-23,41.099998,42.599998,40.570000,42.450001,34.751453,7054900
2007-04-30,42.450001,42.590000,40.869999,41.029999,33.588989,9132500
2007-05-07,41.189999,42.810001,40.709999,42.790001,35.029797,7472500
2007-05-14,42.570000,42.630001,40.619999,42.020000,34.399437,7228400
2007-05-21,41.790001,43.290001,41.619999,42.650002,34.915192,7834600
2007-05-28,43.349998,43.990002,42.250000,43.700001,35.774773,4685900
2007-06-04,43.610001,45.169998,42.000000,42.590000,34.866070,11876000
2007-06-11,42.740002,43.450001,42.029999,42.259998,34.595913,7751600
2007-06-18,42.389999,42.459999,41.040001,42.270000,34.726841,14033400
2007-06-25,42.209999,43.439999,41.799999,42.980000,35.310154,7095800
2007-07-02,42.950001,42.950001,42.250000,42.689999,35.071884,3241500
2007-07-09,42.500000,42.669998,40.130001,41.180000,33.831356,9914200
2007-07-16,41.200001,41.230000,39.880001,39.990002,32.853714,5807400
2007-07-23,39.990002,40.770000,37.880001,38.330002,31.489941,11257900
2007-07-30,38.410000,39.290001,36.169998,36.360001,29.871490,8247800
2007-08-06,36.810001,42.360001,36.500000,40.369999,33.165901,10399400
2007-08-13,40.799999,40.820000,33.880001,38.700001,31.793907,11099000
2007-08-20,38.599998,39.709999,37.509998,39.250000,32.245773,6856900
2007-08-27,39.080002,39.419998,36.900002,38.029999,31.243479,6443000
2007-09-03,38.189999,38.330002,36.270000,36.939999,30.347984,7189600
2007-09-10,37.169998,37.200001,35.900002,36.869999,30.290480,6461900
2007-09-17,36.599998,40.000000,36.279999,39.259998,32.253979,12698100
2007-09-24,39.709999,40.650002,38.529999,39.029999,32.065029,9350900
2007-10-01,38.700001,40.580002,38.570000,39.400002,32.494560,6510400
2007-10-08,39.389999,42.980000,39.259998,41.349998,34.102787,7885700
2007-10-15,41.160000,41.230000,39.000000,39.250000,32.370853,6409700
2007-10-22,40.250000,43.500000,39.889999,42.080002,34.704842,19256100
2007-10-29,42.270000,43.009998,40.340000,40.910000,33.739914,10343900
2007-11-05,41.049999,41.049999,37.919998,38.080002,31.405912,6574400
2007-11-12,37.959999,40.279999,37.369999,40.000000,32.989391,7830200
2007-11-19,39.209999,40.169998,37.750000,38.090000,31.414150,5940000
2007-11-26,38.099998,40.590000,37.380001,40.560001,33.451252,8112300
2007-12-03,40.000000,42.360001,39.590000,42.060001,34.688351,7662800
2007-12-10,42.200001,43.959999,40.639999,41.240002,34.012070,7673800
2007-12-17,40.740002,43.880001,40.570000,43.230000,35.653294,8350900
2007-12-24,42.700001,43.889999,42.130001,42.610001,35.141964,3449200
2007-12-31,42.180000,43.119999,38.500000,38.770000,32.085354,6811000
2008-01-07,38.880001,38.950001,33.490002,34.470001,28.526752,20852900
2008-01-14,35.139999,35.139999,32.009998,34.209999,28.311586,16478200
2008-01-21,32.820000,38.820000,32.209999,36.770000,30.430199,15717300
2008-01-28,37.020000,41.990002,36.500000,41.849998,34.634312,15625900
2008-02-04,41.639999,41.869999,36.689999,37.990002,31.439844,13009400
2008-02-11,37.980000,40.549999,37.660000,38.639999,31.977781,10662000
2008-02-18,39.139999,39.139999,36.270000,37.349998,30.910196,9840600
2008-02-25,37.310001,38.700001,34.820000,35.009998,28.973658,8113000
2008-03-03,35.220001,36.470001,32.990002,33.169998,27.450897,10741800
2008-03-10,33.099998,33.939999,31.370001,32.189999,26.639872,15444600
2008-03-17,31.350000,35.090000,30.219999,34.750000,28.888924,15252800
2008-03-24,35.099998,36.290001,32.029999,32.400002,26.935286,14245000
2008-03-31,32.770000,35.980000,32.080002,34.169998,28.406742,11237600
2008-04-07,34.639999,35.029999,32.099998,32.230000,26.793953,6648100
